SV;DATETIME;X;Y;Z
G23;2022-7-1 02:09:30;15728726.2783;-20781660.0799;4795572.32707
G23;2022-7-1 02:10:00;15746943.622;-20789266.589;4701800.66
G23;2022-7-1 02:10:30;15764899.9646;-20796650.9497;4607938.3319
G23;2022-7-1 02:11:00;15782596.0199;-20803811.9135;4513987.15235
G23;2022-7-1 02:11:30;15800032.5108;-20810748.2385;4419948.93268
G23;2022-7-1 02:12:00;15817210.1695;-20817458.6891;4325825.48592
G23;2022-7-1 02:12:30;15834129.7374;-20823942.0365;4231618.62665
G23;2022-7-1 02:13:00;15850791.965;-20830197.0584;4137330.17141
G23;2022-7-1 02:13:30;15867197.612;-20836222.5391;4042961.93801
G23;2022-7-1 02:14:00;15883347.447;-20842017.2697;3948515.74591
G23;2022-7-1 02:14:30;15899242.2478;-20847580.0481;3853993.41609
G23;2022-7-1 02:15:00;15914882.801;-20852909.679;3759396.771
G23;2022-7-1 02:15:30;15930269.9023;-20858004.974;3664727.63457
G23;2022-7-1 02:16:00;15945404.3563;-20862864.7516;3569987.83211
G23;2022-7-1 02:16:30;15960286.9763;-20867487.8375;3475179.19033
G23;2022-7-1 02:17:00;15974918.5845;-20871873.0642;3380303.53727
G23;2022-7-1 02:17:30;15989300.012;-20876019.2716;3285362.70237
G23;2022-7-1 02:18:00;16003432.0984;-20879925.3064;3190358.51603
G23;2022-7-1 02:18:30;16017315.6922;-20883590.023;3095292.8102
G23;2022-7-1 02:19:00;16030951.6504;-20887012.2826;3000167.41793
G23;2022-7-1 02:19:30;16044340.8386;-20890190.9543;2904984.17342
G23;2022-7-1 02:20:00;16057484.131;-20893124.914;2809744.912
G23;2022-7-1 02:20:30;16070382.4104;-20895813.0455;2714451.47009
G23;2022-7-1 02:21:00;16083036.5678;-20898254.2399;2619105.68516
G23;2022-7-1 02:21:30;16095447.503;-20900447.3958;2523709.3957
G23;2022-7-1 02:22:00;16107616.1238;-20902391.4197;2428264.44118
G23;2022-7-1 02:22:30;16119543.3466;-20904085.2253;2332772.66193
G23;2022-7-1 02:23:00;16131230.0958;-20905527.7344;2237235.89941
G23;2022-7-1 02:23:30;16142677.3044;-20906717.8765;2141655.99575
G23;2022-7-1 02:24:00;16153885.9131;-20907654.5887;2046034.79395
G23;2022-7-1 02:24:30;16164856.8713;-20908336.8162;1950374.13785
G23;2022-7-1 02:25:00;16175591.136;-20908763.512;1854675.872
G23;2022-7-1 02:25:30;16186089.6725;-20908933.6371;1758941.84172
G23;2022-7-1 02:26:00;16196353.4541;-20908846.1604;1663173.89299
G23;2022-7-1 02:26:30;16206383.4618;-20908500.0591;1567373.87245
G23;2022-7-1 02:27:00;16216180.6848;-20907894.3183;1471543.62736
G23;2022-7-1 02:27:30;16225746.1199;-20907027.9314;1375685.00559
G23;2022-7-1 02:28:00;16235080.7719;-20905899.9;1279799.85545
G23;2022-7-1 02:28:30;16244185.6532;-20904509.2338;1183890.02585
G23;2022-7-1 02:29:00;16253061.7839;-20902854.951;1087957.36615
G23;2022-7-1 02:29:30;16261710.1917;-20900936.0781;992003.726137
G23;2022-7-1 02:30:00;16270131.912;-20898751.65;896030.956
G23;2022-7-1 02:30:30;16278327.9877;-20896300.71;800040.906286
G23;2022-7-1 02:31:00;16286299.469;-20893582.31;704035.427868
G23;2022-7-1 02:31:30;16294047.4139;-20890595.5103;608016.371905
G23;2022-7-1 02:32:00;16301572.8875;-20887339.38;511985.589809
G23;2022-7-1 02:32:30;16308876.9622;-20883812.9967;415944.93319
G23;2022-7-1 02:33:00;16315960.7178;-20880015.4466;319896.253889
G23;2022-7-1 02:33:30;16322825.2413;-20875945.8247;223841.403837
G23;2022-7-1 02:34:00;16329471.6268;-20871603.235;127782.235085
G23;2022-7-1 02:34:30;16335900.9756;-20866986.7899;31720.5997546
G23;2022-7-1 02:35:00;16342114.396;-20862095.611;-64341.65
G23;2022-7-1 02:35:30;16348113.0032;-20856928.8286;-160402.662029
G23;2022-7-1 02:36:00;16353897.9196;-20851485.5821;-256460.584225
G23;2022-7-1 02:36:30;16359470.2743;-20845765.0196;-352513.564554
G23;2022-7-1 02:37:00;16364831.2031;-20839766.2987;-448559.7511
G23;2022-7-1 02:37:30;16369981.8489;-20833488.5857;-544597.29206
G23;2022-7-1 02:38:00;16374923.3612;-20826931.056;-640624.335923
G23;2022-7-1 02:38:30;16379656.896;-20820092.8944;-736639.031296
G23;2022-7-1 02:39:00;16384183.6162;-20812973.2948;-832639.52708
G23;2022-7-1 02:39:30;16388504.6909;-20805571.4602;-928623.972471
G23;2022-7-1 02:40:00;16392621.296;-20797886.603;-1024590.517
G23;2022-7-1 02:40:30;16396534.6136;-20789917.9449;-1120537.31056
G23;2022-7-1 02:41:00;16400245.8324;-20781664.717;-1216462.50347
G23;2022-7-1 02:41:30;16403756.1472;-20773126.1596;-1312364.24645
G23;2022-7-1 02:42:00;16407066.7593;-20764301.5227;-1408240.69075
G23;2022-7-1 02:42:30;16410178.8759;-20755190.0656;-1504089.98816
G23;2022-7-1 02:43:00;16413093.7105;-20745791.0571;-1599910.29083
G23;2022-7-1 02:43:30;16415812.4827;-20736103.7757;-1695699.75171
G23;2022-7-1 02:44:00;16418336.4182;-20726127.5092;-1791456.52431
G23;2022-7-1 02:44:30;16420666.7485;-20715861.5552;-1887178.76279
G23;2022-7-1 02:45:00;16422804.711;-20705305.221;-1982864.622
G23;2022-7-1 02:45:30;16424751.5491;-20694457.8235;-2078512.25755
G23;2022-7-1 02:46:00;16426508.5119;-20683318.6893;-2174119.8258
G23;2022-7-1 02:46:30;16428076.8541;-20671887.1549;-2269685.48391
G23;2022-7-1 02:47:00;16429457.8363;-20660162.5664;-2365207.3899
G23;2022-7-1 02:47:30;16430652.7244;-20648144.2798;-2460683.70254
G23;2022-7-1 02:48:00;16431662.7902;-20635831.661;-2556112.58188
G23;2022-7-1 02:48:30;16432489.3107;-20623224.0857;-2651492.18854
G23;2022-7-1 02:49:00;16433133.5684;-20610320.9397;-2746820.68427
G23;2022-7-1 02:49:30;16433596.8511;-20597121.6186;-2842096.23182
G23;2022-7-1 02:50:00;16433880.452;-20583625.528;-2937316.995
G23;2022-7-1 02:50:30;16433985.6694;-20569832.0835;-3032481.13873
G23;2022-7-1 02:51:00;16433913.8068;-20555740.7109;-3127586.82904
G23;2022-7-1 02:51:30;16433666.1728;-20541350.8459;-3222632.23313
G23;2022-7-1 02:52:00;16433244.0812;-20526661.9344;-3317615.51943
G23;2022-7-1 02:52:30;16432648.8505;-20511673.4325;-3412534.85772
G23;2022-7-1 02:53:00;16431881.8041;-20496384.8063;-3507388.41862
G23;2022-7-1 02:53:30;16430944.2706;-20480795.5321;-3602174.37452
G23;2022-7-1 02:54:00;16429837.583;-20464905.0968;-3696890.899
G23;2022-7-1 02:54:30;16428563.0793;-20448712.997;-3791536.16703
G23;2022-7-1 02:55:00;16427122.102;-20432218.74;-3886108.355
G23;2022-7-1 02:55:30;16425515.9982;-20415421.8432;-3980605.64076
G23;2022-7-1 02:56:00;16423746.1194;-20398321.8344;-4075026.20365
G23;2022-7-1 02:56:30;16421813.8219;-20380918.2518;-4169368.22453
G23;2022-7-1 02:57:00;16419720.4662;-20363210.644;-4263629.88583
G23;2022-7-1 02:57:30;16417467.4169;-20345198.5698;-4357809.37141
G23;2022-7-1 02:58:00;16415056.0433;-20326881.5986;-4451904.86726
